,CUSTOMER_CODE,CUSTOMER_NAME,YEAR,MONTH,SUB_CUSTOMER_CODE,SUB_CUSTOMER_NAME,A9,A9-S,ATMT,C&S,C4,C4 SG,C9,CAP,CVS,Compact ATS,D3N,DP_Basic,E7,E9,EDM_x,EVS,EZD,EZS,EZS-S,Enclosure,FUPACT,HMI,INSm,KTS,KTS-C,KTS-C-保利,LEC,LS8,M_x,M9,MET_Anologic Meter & CT,MET_Basic,MET_DIN Rail Basic,MT,MTZ,MVS,Motion,NSX,Osmart,Other,P-H,P-M,PR,PR-保利,PRS,S-MA,S-OEM,S-SW,SPD_x,TVR,TeSys-D,TeSys-G,V_x,WATSG,WATSK,WATSN,WATSN&WATSG,WATSNK,WEFP,WG,WGR,WM5G,WP5,WPFP,WQ5,WTS,iARC,iPEU,iSCB,ACB,ATS,C,DPLVP.DIS,DPLVP.Dist,EA,EDM_y,M_y,MCB,MCCB,P,PCP,S,SPD_y,V_y,MONTH_AGG
269,99301,杭州海得电气科技有限公司,2022,3,CP99037505,张家港市方圆自动化有限公司,,,,7964.27,,,,,,,556.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735.15,,,,,,,,,,,,779.99,,,,,,,,,,,,,,,,,,,,,10699.42,,,,,,,,,1336.36,,,,12035.78
270,99301,杭州海得电气科技有限公司,2022,3,CP99039802,苏州市顺泰锁具有限公司,,,,374.78,,,,,,,8120.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13054.57,,,,,,,,,,,,,,,,,,,,,374.78,,,,,,,,,21175.541,,,,21550.32
271,99301,杭州海得电气科技有限公司,2022,3,CP99044488,泉州市众勤达电气科技有限公司,,,,544.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.9,,,,,,,,,,,,5915.5703,,,,,,,,,,,,,,,,,,,,,1499.5901,,,,,,,,,5915.5703,,,,7415.16
272,99301,杭州海得电气科技有限公司,2022,3,CP99047444,温州众能智能电气有限公司,8502.38,,,329.50998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16785.0,,,,,,,,,,,,,1501.7799,,,,,,,,,,,,,,,,,,,,,329.50998,,,,,,8502.38,16785.0,,1501.7799,,,,27118.67
273,99301,杭州海得电气科技有限公司,2022,3,CP99047822,杭州驰凯电气有限公司,176790.73,,,,,,1521.28,,,,,,,25873.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204185.86,,,,,,,204185.86
274,99301,杭州海得电气科技有限公司,2022,3,CP99055784,博广电气科技有限责任公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.16,,,,662.16
275,99301,杭州海得电气科技有限公司,2022,3,CP99071915,江苏合控智能控制系统有限公司,836.47,,,1214.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.16,,,,,,836.47,,,,,,,2050.63
276,99301,杭州海得电气科技有限公司,2022,3,CP99073543,杭州简格工贸有限公司,,,,136159.25,,,,,,,1727.09,,,1835.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.4,,,,,,,,,,,,,,,,,,,,,136159.25,,,,,,1835.15,,,2718.49,,,,140712.89
277,99301,杭州海得电气科技有限公司,2022,3,CP99075179,杭州逸合贸易有限公司,,,,262.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15242.48,,,,,,,,,,,,,,,,,,,,,262.83,,,,,,,,,15242.48,,,,15505.311
278,99301,杭州海得电气科技有限公司,2022,3,CP00002192,贵州裕胜科技有限公司,769146.2,,,,,,,,,,63.18,,,1269.27,,,,,,,,,,,,,,,,,,,,,,,,262215.8,,,,,,,,,,,,,558.2,,,,,,,,,,,,,,,,,,,,,,,,,,,770415.44,262215.8,,621.38,,,,1033252.6
279,99301,杭州海得电气科技有限公司,2022,3,CP99004664,扬戈科技股份有限公司,7739.9497,,,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.79,,,,,,,,,,,,,2127.3,,,,,,,,,,,,,,,,,,,,,25.91,,,,,,7739.9497,79.79,,2127.3,,,,9972.95
280,99301,杭州海得电气科技有限公司,2022,3,CP99009565,温州邦宝机械有限公司,,,,11442.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11442.42,,,,,,,,,,,,,11442.42
281,99301,杭州海得电气科技有限公司,2022,3,CP99010474,泉州市金中电控设备有限公司,,,,14289.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31611.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45901.47,,,,,,,,,,,,,45901.47
282,99301,杭州海得电气科技有限公司,2022,3,CP99014652,宁波康欧电气有限公司,,,,4452.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4452.24,,,,,,,,,,,,,4452.24
283,99301,杭州海得电气科技有限公司,2022,3,CP99015746,宁波顺兴机械制造有限公司,,,,,,,,,,,613.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.6,,,,,,,,,613.81,,,,2038.4099
284,99301,杭州海得电气科技有限公司,2022,3,CP99017819,杭州亿泰克电子有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.28,,,,272.28
285,99301,杭州海得电气科技有限公司,2022,3,CP99018865,宁波精达成形装备股份有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.4,1243.05,,,,,,,,,,,,1633.63,,,,,,,,,,,,,,,,,,,,,1243.05,,,,,,,461.4,,1633.63,,,,3338.08
286,99301,杭州海得电气科技有限公司,2022,3,CP99020113,宁波和利创自控设备有限公司,,,,2315.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.22,,,,,,,,,,,,,2315.22
287,99301,杭州海得电气科技有限公司,2022,3,CP99020783,福建安开电力科技有限公司,,,,5135.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6723.7603,,,,,,,,,,,,,,,,,,,,,5135.08,,,,,,,,,6723.7603,,,,11858.84
288,99301,杭州海得电气科技有限公司,2022,3,CP99024650,杭州铭伟斯电气有限公司,479802.2,,,,,,,,,,,,,60967.72,,,717345.44,,,,,,,,,,,,,,,,,164425.66,,,,56048.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164425.66,,,,,,,,540769.9,773394.1,,,,,,1478589.6
289,99301,杭州海得电气科技有限公司,2022,3,CP99026352,杭州镭速清洗设备有限公司,,,,,,,,,,,,,,,,,,,,,,1315.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.17,,,,,,,,1315.17
290,99301,杭州海得电气科技有限公司,2022,3,CP99036204,振石控股集团有限公司,,,,421.66,,,,,,,1691.15,,,,,,,,,,,,,,,,,,,,,,,,,,,2949.56,,,,,,,,,,,,,1540.36,,,,,,,,,,,,,,,,,,,,,421.66,,,,,,,2949.56,,3231.51,,,,6602.73
291,99301,杭州海得电气科技有限公司,2022,3,CP99041255,常州优卓自动化科技有限公司,8601.62,,,1489.4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8393.28,,,,,,,,,,,,,,,,,,,,,1489.4199,,,,,,8601.62,,,8393.28,,,,18484.32
292,99301,杭州海得电气科技有限公司,2022,3,CP99041952,青山控股集团有限公司,61763.65,,,20453.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.77,,,,,,,,,,,,17080.12,,,,,,,,,,,,,,,,,,,,,22190.2,,,,,,61763.65,,,17080.12,,,,101033.97
293,99301,杭州海得电气科技有限公司,2022,3,CP99044911,台州市恒洋船舶机电有限公司,734.47,,,,,,,,2648.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.8201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.47,4207.0703,,,,,,4941.54
294,99301,杭州海得电气科技有限公司,2022,3,CP99046242,上海雁邦电器科技有限公司,,,,8997.69,472.7,,,,,,223.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.93,,,,,,,,,,,,,74423.5,,,,,,,,,,,,,,,,,,,472.7,,8997.69,,,,,,,1105.93,,74647.18,,,,85223.5
295,99301,杭州海得电气科技有限公司,2022,3,CP99048062,杭州舟远机电有限公司,,,,,,,,,,,91.7,,,476.46002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.22,,,,,,,,,,,,,,,,,,,,,,,,,476.46002,,,91.7,,,2445.22,3013.38
296,99301,杭州海得电气科技有限公司,2022,3,CP99051305,浙江求是人工环境有限公司,3756.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756.89,,,,,,,3756.89
297,99301,杭州海得电气科技有限公司,2022,3,CP99052275,浙江省长兴精工电炉制造有限公司,,,,33038.96,,,,,6081.4097,,12238.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33094.84,,,,,,,,,,,,,,,,,,,,,33038.96,,,,,,,6081.4097,,45333.47,,,,84453.84
298,99301,杭州海得电气科技有限公司,2022,3,CP99055141,杭州博璐亚电气有限公司,,,,,,,,,,,7424.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35077.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,7424.32,,,35077.87,42502.19
299,99301,杭州海得电气科技有限公司,2022,3,CP99056929,成都净远环境科技有限公司,,,,4785.29,,,,,7003.0596,,967.72,,,2264.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.46,,10671.3,,,,,,,,,,,,,,,,,,,4785.29,,,,,,2264.93,7003.0596,,2398.18,,,10671.3,27122.758
300,99301,杭州海得电气科技有限公司,2022,3,CP99063959,杭州鼎瑞电气自动化有限公司,,,,,,,,,,,6073.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,63139.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63139.85,,,,,,,,,6073.8,,,,69213.65
301,99301,杭州海得电气科技有限公司,2022,3,CP99067264,杭州施迈电气有限公司,3181.38,,,6706.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29819.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6706.02,,,,,,3181.38,29819.871,,,,,,39707.273
302,99301,杭州海得电气科技有限公司,2022,3,CP99074198,河源市华灵电力设备科技有限公司,1574.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.19,,,,,,,1574.19
303,99301,杭州海得电气科技有限公司,2022,3,CP99076321,河南红太阳电气有限公司,921.27,,,3314.1401,,,,,,,,,,,,,2954.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9038.04,,6997.5,,,,,,,,,,,,,,,,,,,3314.1401,,,,,,921.27,2954.02,,9038.04,,,6997.5,23224.969
304,99301,杭州海得电气科技有限公司,2022,3,CP99084212,浙江青昇谷贸易有限公司,4211.07,,,910.97003,,,,,,,2820.37,,,,,,,,,,,,,,,,,,,,,,,,,,,5030.98,77.84,,,,,,,,,,,,6212.48,,,,,,,,,,,,,,,,,,,,,988.81006,,,,,,4211.07,5030.98,,9032.85,,,,19263.709
305,99301,杭州海得电气科技有限公司,2022,3,CP99088253,福州格新电器有限公司,13221.811,,,,,,,,,,,,,,,,408.53,7249.17,,,,,,,,,,,,,,,,,,,,242.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13221.811,7900.34,,,,,,21122.15
306,99301,杭州海得电气科技有限公司,2022,4,CP00000694,杭州杭开电气科技有限公司,9144.36,,,491.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7683.12,,,,,,,,,,,,,8062.28,,,,,,,,,,,,,,,,,,,,,491.28,,,,,,9144.36,7683.12,,8062.28,,,,25381.041
307,99301,杭州海得电气科技有限公司,2022,4,CP99004104,宁波力劲科技有限公司,371.68,,,27246.1,,,,,,,,,,,30079.54,,,,,,,,,,,,,,,,,,,,,,,29373.96,5415.08,,,,,,,,,,,,2968.8,,,,,,,,,,,,,,,,,,,,,32661.18,,,,30079.54,,371.68,29373.96,,2968.8,,,,95455.16
308,99301,杭州海得电气科技有限公司,2022,4,CP99004743,浙江联能电气有限公司,11882.46,,,1809.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.23,,,,,,11882.46,,,,,,,13691.689
309,99301,杭州海得电气科技有限公司,2022,4,CP99004866,杭州劲科机电科技有限公司,,,,2955.81,,,,,,,17887.71,,,11275.09,,,12904.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955.81,,,,,,11275.09,12904.15,,17887.71,,,,45022.76
310,99301,杭州海得电气科技有限公司,2022,4,CP99004923,上海启洪自动化设备有限公司,,,,883.56995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.11,,,,,,,,,,,,,231.59,,,,,,,,,,,,,,,,,,,,,883.56995,,,,,,,714.11,,231.59,,,,1829.2699
311,99301,杭州海得电气科技有限公司,2022,4,CP99009550,杭州永创智能设备股份有限公司,19881.98,,,117672.97,,,,,,,1929.65,,,,3730.99,,,,,,,9159.29,,,,,15575.2295,,,,,,,,,,,383.04,70398.05,,,,,,,,,,,,38948.14,,188055.31,,,,,,,,,,,,,,,,,,,188071.02,,,,3730.99,24734.52,19881.98,383.04,,40877.79,,,188055.31,465734.66
312,99301,杭州海得电气科技有限公司,2022,4,CP99009555,宁波澳玛特高精冲压机床股份有限公司,,,,54200.51,,,,,,,60500.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,115791.14,,,,,,,,,,,,120046.17,,,,,,,,,,,,,,,,,,,,,169991.66,,,,,,,,,180547.06,,,,350538.72
313,99301,杭州海得电气科技有限公司,2022,4,CP99009556,宁波力劲机械有限公司,,,,35580.508,,,,,,,,,,,611.86,,,,,,,,,,,,,,,,,,,,,,,57025.938,43724.33,,,,,,,,,,,,12348.84,,,,,,,,,,,,,,,,,,,,,79304.836,,,,611.86,,,57025.938,,12348.84,,,,149291.47
314,99301,杭州海得电气科技有限公司,2022,4,CP99009569,温州瑞达机械有限公司,,,,2589.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6448.4897,,,,,,,,,,,,,6448.4897
315,99301,杭州海得电气科技有限公司,2022,4,CP99009574,浙江三港起重电器有限公司,320695.66,,,77482.86,,,,,,,19432.06,,,864.2,,,,,,,,,,,,,,,,,,,,,,,,57709.33,33514.8,,,,,,,,,,,,500581.44,,,,,,,,,,,,,,,,,,,,,110997.66,,,,,,321559.84,57709.33,,520013.5,,,,1010280.3
316,99301,杭州海得电气科技有限公司,2022,4,CP99009577,浙江天煌科技实业有限公司,,,,,,,,,,,3240.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240.63,,,,3240.63
317,99301,杭州海得电气科技有限公司,2022,4,CP99009902,乐清市海芙林电气有限公司,,,,1210.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.27,,,,,,,,,,,,,1210.27
318,99301,杭州海得电气科技有限公司,2022,4,CP99010156,浙江省台州成套机电设备有限公司,4176.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.71,,,,,,,,,,,,,,,,,,,,,,,,,,,4176.43,,,196.71,,,,4373.14
319,99301,杭州海得电气科技有限公司,2022,4,CP99010342,浙江巨力电机成套设备有限公司,2706.24,,,10126.0,,,,,,,5062.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.28,21449.85,,,,,,,,,,,,2158.1401,,,,,,,,,,,,,,,,,,,,,31575.85,,,,,,2706.24,1196.28,,7220.5806,,,,42698.95
320,99301,杭州海得电气科技有限公司,2022,4,CP99010472,泉州盛科自动化设备有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34821.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34821.22,34821.22
321,99301,杭州海得电气科技有限公司,2022,4,CP99010491,厦门弘恒自动化科技有限公司,1183.0,,,,,,,,,,,,,,,,8636.97,,,,,,,,,,,,,,,,,,,,,309.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.0,8946.399,,,,,,10129.399
322,99301,杭州海得电气科技有限公司,2022,4,CP99010496,厦门明坤特机电有限公司,2649.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.88,,,,,,2649.01,,,,,,,5365.8896
323,99301,杭州海得电气科技有限公司,2022,4,CP99011894,杭州恒晟电气技贸有限公司,3152.93,,,,,,,,10633.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3152.93,11944.859,,,,,,15097.789
324,99301,杭州海得电气科技有限公司,2022,4,CP99012490,杭州迈欧科技有限公司,11125.71,,,2160.3599,,,,,9245.39,,6314.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,13510.8,,,,,,,,,,,,1761.22,,,,,,,,,,,,,,,,,,,,,15671.16,,,,,,11125.71,9245.39,,8075.74,,,,44118.0
325,99301,杭州海得电气科技有限公司,2022,4,CP99015749,宁波昕发电气有限公司,799.4,,,317.15,,,,,16202.09,,,,,,,,5393.38,,,,,,,,,,,,,,,,,,,,,,3809.21,,,,,,,,,,,,114.25,,,,,,,,,,,,,,,,,,,,,4126.36,,,,,,799.4,21595.469,,114.25,,,,26635.479
326,99301,杭州海得电气科技有限公司,2022,4,CP99017511,福州恒瑞宏兴电气科技有限公司,,,,,,,,,,,,,,,,,,,,,,3523.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.89,,,,,,,,3523.89
327,99301,杭州海得电气科技有限公司,2022,4,CP99018705,福建新大陆环保科技有限公司,477.61002,,,111.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.22003,,,,,,,,,,,,335.72,,,,,,,,,,,,,,,,,,,,,856.42004,,,,,,477.61002,,,335.72,,,,1669.75
328,99301,杭州海得电气科技有限公司,2022,4,CP99020817,杭州贝拉电气设备有限公司,89.28,,,,,,,,,,517.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6826.23,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28,,,7344.08,,,,7433.36
329,99301,杭州海得电气科技有限公司,2022,4,CP99021196,杭州飞奥电气工程有限公司,387441.53,,,47704.73,,,,,,,1103.27,,,5455.0903,,,,,,,,,,,,,,,,,,,,,,,,,18.29,,,,,,,,,,,,87230.54,,,,,,,,,,,,,,,,,,,,,47723.02,,,,,,392896.62,,,88333.81,,,,528953.5
330,99301,杭州海得电气科技有限公司,2022,4,CP99021794,浙江金澳兰机床有限公司,,,,10784.04,,,,,,,1913.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9408.32,,,,,,,,,,,,322.96,,,,,,,,,,,,,,,,,,,,,20192.36,,,,,,,,,2236.86,,,,22429.219
331,99301,杭州海得电气科技有限公司,2022,4,CP99022129,浙江好得电气有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12098.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12098.5,,,,12098.5
332,99301,杭州海得电气科技有限公司,2022,4,CP99024105,宁波耀格新自动化科技有限公司,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.8,,,,,,37.2,,,,,,,1780.0
333,99301,杭州海得电气科技有限公司,2022,4,CP99026694,浙江浙涌电气有限公司,73945.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2973.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73945.57,2973.67,,,,,,76919.24
334,99301,杭州海得电气科技有限公司,2022,4,CP99028597,杭州合擎电气技术有限公司,,,,64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61905.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99,,,,,,,61905.99,,,,,,61970.977
335,99301,杭州海得电气科技有限公司,2022,4,CP99032198,福建五翔实业股份有限公司,,,,,,,,,,,,,11850.83,,,,11102.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11850.83,11102.79,,,,,,22953.621
336,99301,杭州海得电气科技有限公司,2022,4,CP99034101,温岭市海博输送设备有限公司,,,,,,,,,,,5054.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173.11,,,,,,,,,5054.71,,,,10227.82
337,99301,杭州海得电气科技有限公司,2022,4,CP99034500,浙江硕成自动化设备有限公司,4272.76,,,15031.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15031.87,,,,,,4272.76,,,,,,,19304.629
338,99301,杭州海得电气科技有限公司,2022,4,CP99035197,巨力自动化设备（浙江）有限公司,6840.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16191.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16191.07,,,,,,6840.38,,,,,,,23031.45
339,99301,杭州海得电气科技有限公司,2022,4,CP99035657,浙江瑞邦智能装备股份有限公司,2000.84,,,4778.89,,,,,,,36417.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.0898,,,,,,,,,,,,22324.8,,,,,,,,,,,,,,,,,,,,,7898.98,,,,,,2000.84,,,58742.64,,,,68642.46
340,99301,杭州海得电气科技有限公司,2022,4,CP99038115,诸暨市上民机电有限公司,17670.791,,,6305.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.73,,,,,,,,,,,,3547.97,,,,,,,,,,,,,,,,,,,,,9187.17,,,,,,17670.791,,,3547.97,,,,30405.932
341,99301,杭州海得电气科技有限公司,2022,4,CP99040013,杭州君盛电气有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.6,,,,,,,,,,,,,388.6
342,99301,杭州海得电气科技有限公司,2022,4,CP99040196,杭州太阳德克电气有限公司,2633.68,,,1415.61,,,,,,,,,,,,,8763.38,,,,,,,,,,,,,,,,,,,,,,1712.6799,,,,,,,,,,,750.04,17847.932,,,,,,,,,,,,,,,,,,,,,3128.29,,,,,,2633.68,8763.38,,18597.97,,,,33123.32
343,99301,杭州海得电气科技有限公司,2022,4,CP99041331,金华宝晟电气设备有限公司,100727.266,,,16958.42,,,,,26455.1,,7776.2896,,,8012.4897,,,111032.43,,,,,,,,,,,,,,,,,,,,,860.24,,,5291.4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16958.42,,,,,,108739.76,138347.77,5291.4697,7776.2896,,,,277113.72
344,99301,杭州海得电气科技有限公司,2022,4,CP99043253,浙江代应电气技术有限公司,,,,953.98,,,,,,,1052.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.94,,,,,,,,,1052.03,,,,3130.97
345,99301,杭州海得电气科技有限公司,2022,4,CP99043620,福建佶龙机械科技股份有限公司,,,,3842.49,,,,,,,8010.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385.84,,124428.25,,,,,,,,,,,,,,,,,,,3842.49,,,,,,,,,12396.46,,,124428.25,140667.2
346,99301,杭州海得电气科技有限公司,2022,4,CP99044181,福建雪人制冷设备有限公司,257815.61,,,25959.39,1012.92,,,,,,628.14,,,,1801.77,,,,,,,,,,,,49667.36,,,,,,,,,,,38065.508,33202.21,,,,,,,,,,,,49910.73,,20019.1,,,,,,,,,,,,,,,,,1012.92,,59161.6,,,,1801.77,49667.36,257815.61,38065.508,,50538.87,,,20019.1,478082.75
347,99301,杭州海得电气科技有限公司,2022,4,CP99049141,杭州铭波电气有限公司,429.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.79,,,,,,,429.79
348,99301,杭州海得电气科技有限公司,2022,4,CP99049222,杭州欧惠电气工程有限公司,1003.33997,,,350.86,,,,,,,277.09,,,822.46,,,1677.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.4302,,,,,,,,,,,,,,,,,,,,,350.86,,,,,,1825.8,1677.86,,3430.5203,,,,7285.04
349,99301,杭州海得电气科技有限公司,2022,4,CP99050482,浙江双琪电气有限公司,51246.7,,,11606.61,,,,,,,7439.67,,,13667.74,,,47322.402,,,,,,,,,,,,,,,,,,,,,11857.81,8294.76,,,,,,,,,,,,1925.5801,,,,,,,,,,,,,,,,,,,,,19901.371,,,,,,64914.438,59180.21,,9365.25,,,,153361.27
350,99301,杭州海得电气科技有限公司,2022,4,CP99051904,广东伟创五洋智能设备有限公司,,,,900.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.95,,,,,,,,,,,,,900.95
351,99301,杭州海得电气科技有限公司,2022,4,CP99052266,浙江京能电力设备有限公司,527.29,,,2240.6,,,,,,,,,,5808.91,,,,,,,,,,,,,,,,,,,,,,,,,390.24,,,,,,,,,,,,11049.46,,,,,,,,,,,,,,,,,,,,,2630.84,,,,,,6336.2,,,11049.46,,,,20016.5
352,99301,杭州海得电气科技有限公司,2022,4,CP99053078,伟明环保设备有限公司,4795.49,,,1628.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.44,,,,,,,,,,,,,3668.62,,,,,,,,,,,,,,,,,,,,,1628.65,,,,,,4795.49,1400.44,,3668.62,,,,11493.2
353,99301,杭州海得电气科技有限公司,2022,4,CP99053079,浙江星控信息技术有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.96,,,,667.96
